mpio_reg_code_7,votantes,votos_validos,votos_blanco,votos_nulos,indig_0011,indig_0285,indig_0234,indig_0006,indig_0306,indig_0252,indig_0188,indig_0237,indig_0300,indig_0347,icand_0011_000000|SOLO POR LA LISTA,icand_0011_000201|MARTHA ISABEL PERALTA EPIEYU,icand_0011_000202|NELSON CUCUÑAME LULIGO,icand_0011_000203|JULIO CESAR ESTRADA CORDERO,icand_0285_000000|SOLO POR LA LISTA,icand_0285_000201|RICHARD HUMBERTO FUELANTALA DELGADO,icand_0285_000202|ANTONIO DE JESUS GUEVARA BETANCUR,icand_0285_000203|ZUNILDA AMAYA URIANA,icand_0234_000000|SOLO POR LA LISTA,icand_0234_000201|LOT USIEL VILLAZON ARIAS,icand_0234_000202|MARIA YANETH CASTILLO MARCHENA,icand_0234_000203|ATANACIO MOSCOTE GIL,icand_0006_000000|SOLO POR LA LISTA,icand_0006_000201|JESUS OMERO CUASAPUD CHASPUENGAL,icand_0006_000202|MARIA ESPERANZA TARAPUEZ GUEPUD,icand_0006_000203|RUBEN MARINO BORJE,icand_0306_000000|SOLO POR LA LISTA,icand_0306_000201|ANDRES AGREDA CHICUNQUE,icand_0252_000000|SOLO POR LA LISTA,icand_0252_000201|JOSE MANUEL MAESTRE BELLO,icand_0252_000202|HERMES BOCANEGRA BARBOSA,icand_0252_000203|MARIA ARIXMENDI JULIAN USNAS,icand_0188_000000|SOLO POR LA LISTA,icand_0188_000201|JOSE WILMAN TUMBO CHEPE,icand_0188_000202|MANUEL JESUS MAVISOY JUAGIBIOY,icand_0188_000203|LUZ EMILSE PANCHI,icand_0237_000000|SOLO POR LA LISTA,icand_0237_000201|CARLOS ALBERTO REDONDO RINCON,icand_0300_000000|SOLO POR LA LISTA,icand_0300_000202|ROSA ELENA MONTAÑO SALGADO,icand_0300_000203|OSWALDO WILFREDO HUETIO PRIETO,icand_0347_000000|SOLO POR LA LISTA,icand_0347_000201|FABIAN JOSE ARRIETA ALDANA,votos_no_marcados,turnout_pct,pct_blanco,pct_nulo,winner_col,winner_votes,winner_pct,winner,winner_color,mesas_total,mesas_escrutadas
2900079,104,44,34,22,1,2,0,4,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,38,0.31,77.27272727272727,21.153846153846153,indig_0006,4,9.090909090909092,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,104,104
2900080,10,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.26,100.0,40.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,13,13
2900082,94,67,11,10,53,0,0,1,0,0,2,0,0,0,5,43,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0.61,16.417910447761194,10.638297872340425,indig_0011,53,79.1044776119403,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,49,49
2900085,738,550,31,67,483,7,2,7,1,0,11,0,5,3,58,389,20,16,2,1,3,1,2,0,0,0,0,4,2,1,1,0,0,0,0,0,4,4,1,2,0,0,2,3,0,3,0,121,3.04,5.636363636363637,9.078590785907858,indig_0011,483,87.81818181818181,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,80,80
2900087,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0,100.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,27,27
2900088,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.16,100.0,0.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,19,19
2900089,876,711,22,41,25,14,0,13,0,1,631,1,4,0,2,11,11,1,3,8,2,1,0,0,0,0,3,6,2,2,0,0,1,0,0,0,24,572,26,9,1,0,0,3,1,0,0,124,3.53,3.0942334739803097,4.680365296803653,indig_0188,631,88.74824191279887,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,78,78
2900091,113,107,10,4,79,14,0,4,0,0,0,0,0,0,12,65,1,1,2,12,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4,9.345794392523365,3.5398230088495577,indig_0011,79,73.83177570093457,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,27,27
2900094,100,51,23,25,7,7,0,0,0,11,2,0,1,0,0,5,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,24,0.48,45.09803921568628,25.0,indig_0252,11,21.568627450980394,TRIETNICO GOBERNATIVO TRIGO,#FDC418,65,65
2900097,188,137,13,15,15,6,1,2,1,1,94,1,2,1,6,6,1,2,4,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,16,75,3,0,1,0,0,1,1,1,0,36,1.01,9.48905109489051,7.9787234042553195,indig_0188,94,68.61313868613139,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,61,61
2900100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,0.0,indig_0011,1,100.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,15,15
2900103,55,13,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.25,100.0,32.72727272727273,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,73,73
2900105,38,28,10,8,6,4,0,7,0,1,0,0,0,0,1,4,0,1,1,3,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.29,35.714285714285715,21.052631578947366,indig_0006,7,25.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,41,41
2900106,199,135,16,26,111,2,0,1,1,0,3,0,1,0,9,93,5,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,38,1.82,11.851851851851853,13.06532663316583,indig_0011,111,82.22222222222221,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,34,34
2900109,29,6,4,12,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.23,66.66666666666666,41.37931034482759,indig_0011,2,33.33333333333333,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,42,42
2900112,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.12,100.0,28.57142857142857,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,25,25
2900115,10,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.21,75.0,20.0,indig_0006,1,25.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,18,18
2900118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,16,16
2900121,21,5,4,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0.17,80.0,61.904761904761905,indig_0188,1,20.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,41,41
2900124,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.18,100.0,15.384615384615385,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,26,26
2900127,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,100.0,50.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,18,18
3100001,6208,3922,2199,1223,380,252,71,285,101,43,411,25,95,60,100,160,63,57,75,120,51,6,71,0,0,0,61,105,29,90,101,0,43,0,0,0,88,246,48,29,25,0,46,20,29,60,0,1063,0.34,56.06833248342682,19.700386597938145,indig_0188,411,10.479347271800101,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,5443,5434
3100004,94,60,23,23,29,0,0,1,6,0,0,0,1,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0.75,38.333333333333336,24.46808510638298,indig_0011,29,48.333333333333336,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,40,40
3100007,86,54,26,23,27,0,0,0,0,0,1,0,0,0,2,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0.43,48.148148148148145,26.744186046511626,indig_0011,27,50.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,62,62
3100010,76,35,18,17,13,3,0,0,1,0,0,0,0,0,3,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.4,51.42857142857142,22.36842105263158,indig_0011,13,37.142857142857146,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,67,67
3100013,168,137,3,21,130,1,0,2,0,0,1,0,0,0,36,94,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2.83,2.18978102189781,12.5,indig_0011,130,94.8905109489051,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,21,21
3100016,268,221,6,24,209,1,0,3,0,0,2,0,0,0,7,186,9,7,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,1.99,2.7149321266968327,8.955223880597014,indig_0011,209,94.57013574660633,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,47,47
3100019,3402,1629,370,938,449,17,5,716,14,0,36,2,14,6,46,130,40,233,3,9,2,3,5,0,0,0,25,13,23,655,14,0,0,0,0,0,4,12,16,4,2,0,7,5,2,6,0,835,1.43,22.713321055862494,27.572016460905353,indig_0006,716,43.95334561080417,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,730,723
3100022,317,184,139,74,9,13,3,10,3,1,3,1,1,1,0,3,3,3,3,6,4,0,3,0,0,0,4,2,0,4,3,0,1,0,0,0,0,2,1,0,1,0,0,1,0,1,0,59,0.29,75.54347826086956,23.34384858044164,indig_0285,13,7.065217391304348,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,#811EC5,354,354
3100025,77,53,6,9,36,1,0,10,0,0,0,0,0,0,0,21,1,14,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.36,11.320754716981133,11.688311688311687,indig_0011,36,67.9245283018868,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,70,70
3100028,97,23,14,34,3,1,0,2,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,40,0.35,60.86956521739131,35.051546391752574,indig_0011,3,13.043478260869565,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,91,91
3100031,851,495,129,202,22,9,0,314,8,0,10,1,1,1,5,12,0,5,0,2,0,7,0,0,0,0,36,9,5,264,8,0,0,0,0,0,2,7,0,1,1,0,0,0,1,1,0,154,1.0,26.060606060606062,23.73678025851939,indig_0006,314,63.43434343434343,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,246,245
3100034,484,217,141,130,55,7,1,6,2,0,4,0,0,1,3,49,2,1,2,1,4,0,1,0,0,0,2,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,137,0.4,64.97695852534562,26.859504132231404,indig_0011,55,25.34562211981567,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,373,373
3100037,252,173,18,21,145,1,0,4,1,0,4,0,0,0,24,12,25,84,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,58,0.65,10.404624277456648,8.333333333333332,indig_0011,145,83.8150289017341,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,123,123
3100040,58,41,9,6,13,1,0,13,0,0,3,1,1,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,11,0.37,21.951219512195124,10.344827586206897,indig_0011,13,31.70731707317073,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,56,56
3100043,23,21,1,2,20,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,4.761904761904762,8.695652173913043,indig_0011,20,95.23809523809523,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,33,33
3100046,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,0.0,indig_0006,1,100.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,25,25
3100049,415,161,100,138,30,5,0,21,1,0,0,0,3,1,4,20,2,4,1,3,0,1,0,0,0,0,1,2,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,116,0.73,62.11180124223602,33.25301204819277,indig_0011,30,18.633540372670808,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,175,175
3100052,484,412,19,46,380,2,0,3,0,0,5,1,2,0,78,286,14,2,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,1,1,0,2,0,0,0,0,26,4.53,4.611650485436893,9.50413223140496,indig_0011,380,92.23300970873787,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,39,39
3100055,1754,1454,138,160,138,22,1,13,1,1,1136,0,3,1,27,82,18,11,4,16,1,1,1,0,0,0,3,7,1,2,1,0,1,0,0,0,107,998,22,9,0,0,0,2,1,1,0,140,3.17,9.491059147180192,9.122006841505131,indig_0188,1136,78.1292984869326,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,169,169
3100058,87,49,25,15,3,2,1,4,12,1,0,0,0,1,0,3,0,0,1,1,0,0,1,0,0,0,2,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.45,51.02040816326531,17.24137931034483,indig_0306,12,24.489795918367346,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",#659A02,60,60
3100061,137,42,23,49,11,1,0,1,2,0,3,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,46,0.45,54.761904761904766,35.76642335766424,indig_0011,11,26.190476190476193,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,94,94
3100064,1101,713,311,201,276,11,3,19,4,1,82,1,2,3,35,207,14,20,2,4,5,0,3,0,0,0,5,9,2,3,4,0,1,0,0,0,11,60,10,1,1,0,1,0,1,3,0,187,0.87,43.61851332398317,18.256130790190735,indig_0011,276,38.70967741935484,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,381,381
3100067,66,27,7,19,0,1,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0.46,25.925925925925924,28.78787878787879,indig_0006,18,66.66666666666666,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,47,47
3100070,119,26,23,47,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.42,88.46153846153845,39.49579831932773,indig_0011,1,3.8461538461538463,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,93,93
3100073,45,5,3,18,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.38,60.0,40.0,indig_0011,2,40.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,37,37
3100076,123,43,11,42,32,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1.11,25.581395348837212,34.146341463414636,indig_0011,32,74.4186046511628,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,37,37
3100079,1259,721,362,271,77,43,8,164,15,2,26,9,12,3,20,44,7,6,12,17,7,7,8,0,0,0,102,26,5,31,15,0,2,0,0,0,10,7,7,2,9,0,4,4,4,3,0,267,0.43,50.20804438280167,21.52501985702939,indig_0006,164,22.74618585298197,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,885,885
3100082,410,247,75,83,6,1,1,3,3,0,153,3,1,1,2,3,1,0,0,0,1,0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,35,75,43,0,3,0,0,0,1,1,0,80,0.96,30.364372469635626,20.243902439024392,indig_0188,153,61.943319838056674,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,138,138
3100085,56,40,8,7,29,0,0,0,0,0,3,0,0,0,2,16,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0.34,20.0,12.5,indig_0011,29,72.5,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,55,55
3100088,49,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.3,100.0,32.6530612244898,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,50,50
3100091,99,55,39,26,13,1,0,1,0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0.31,70.9090909090909,26.262626262626267,indig_0011,13,23.636363636363637,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,109,109
3100094,73,43,11,19,1,1,0,27,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0.48,25.581395348837212,26.027397260273972,indig_0006,27,62.7906976744186,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,54,54
3100097,187,136,12,17,84,1,0,35,0,1,1,0,2,0,4,7,1,72,0,1,0,0,0,0,0,0,2,0,1,32,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,34,0.49,8.823529411764707,9.090909090909092,indig_0011,84,61.76470588235294,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,120,120
3100100,19,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.15,100.0,21.052631578947366,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,46,46
3100103,189,166,5,15,158,1,0,2,0,0,0,0,0,0,12,100,2,44,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.11,3.0120481927710845,7.936507936507936,indig_0011,158,95.18072289156626,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,58,58
3100106,601,397,133,121,117,13,8,68,17,1,22,8,2,8,18,89,6,4,0,5,2,6,8,0,0,0,8,3,2,55,17,0,1,0,0,0,2,15,2,3,8,0,2,0,0,8,0,83,0.34,33.50125944584383,20.133111480865225,indig_0011,117,29.47103274559194,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,534,534
3100109,40,1,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.73,0.0,75.0,indig_0006,1,100.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,19,19
3100112,11,5,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0.14,60.0,18.181818181818183,indig_0006,1,20.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,33,33
3100115,110,101,3,3,95,1,0,2,0,0,0,0,0,0,6,2,6,81,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.96,2.9702970297029703,2.727272727272727,indig_0011,95,94.05940594059405,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,38,38
3100118,34,24,9,8,10,1,0,0,1,0,3,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0.22,37.5,23.52941176470588,indig_0011,10,41.66666666666667,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,52,52
3100121,1505,1127,196,191,346,13,9,527,4,5,24,1,2,0,24,289,9,24,1,6,0,6,9,0,0,0,16,28,7,476,4,0,5,0,0,0,3,18,1,2,1,0,0,1,1,0,0,187,1.33,17.391304347826086,12.691029900332227,indig_0006,527,46.76131322094055,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,343,343
3100124,209,106,50,57,56,0,0,0,0,0,0,0,0,0,7,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.52,47.16981132075472,27.27272727272727,indig_0011,56,52.83018867924528,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,124,124
4000001,292,149,96,73,40,5,1,2,2,0,0,0,2,1,7,7,5,21,1,2,1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,70,0.35,64.42953020134227,25.0,indig_0011,40,26.845637583892618,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,260,260
4000005,301,192,49,22,111,13,0,7,1,1,3,0,4,3,34,18,29,30,3,4,5,1,0,0,0,0,1,4,0,2,1,0,1,0,0,0,0,1,2,0,0,0,1,2,1,3,0,87,0.75,25.520833333333332,7.308970099667775,indig_0011,111,57.8125,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,127,127
4000010,317,134,80,61,44,4,1,2,0,0,0,0,2,1,5,10,4,25,1,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,122,0.86,59.70149253731343,19.242902208201894,indig_0011,44,32.83582089552239,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,115,115
4000015,24,19,0,0,18,1,0,0,0,0,0,0,0,0,2,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.63,0.0,0.0,indig_0011,18,94.73684210526315,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,12,12
4000017,133,69,14,13,39,8,0,3,0,0,2,0,3,0,10,3,8,18,3,2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,51,0.95,20.28985507246377,9.774436090225564,indig_0011,39,56.52173913043478,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,44,44
4000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,13,13
4000025,348,241,41,43,181,10,0,6,0,0,0,0,3,0,10,15,28,128,4,1,3,2,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,64,0.84,17.012448132780083,12.35632183908046,indig_0011,181,75.10373443983403,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,128,128
